,congress,chamber,committee,committee_short,year,date,title,hearing_id,type,last_name,matched_speaker,utterance,text,witness,witness_affiliation,witness_opensectrets_industry,witness_opensectrets_sector,witness_category,witness_subcategory,witness_state_research,witness_contrarian_organisation,witness_contrarian,witness_denialist,MoC_bioguide_id,MoC_govtrack_id,MoC_id,MoC_name,MoC_maj_min,MoC_rank_within_party,MoC_party_code,MoC_date_of_assignment,MoC_date_of_termination,MoC_senior_party_member,MoC_committee_seniority,MoC_committee_period_of_service,MoC_committee_status_at_end_of_this_congress,MoC_committee_continuity_of_assignment_in_next_congress,MoC_appointment_citation,MoC_state_icpsr,MoC_cd_code,MoC_stab,MoC_notes,MoC_Party,MoC_CID,MoC_last_name,MoC_first_name,MoC_birthday,MoC_gender,word_count,id,DataRow Workflow Info_taskId,batch,C0,L1dummy_1,L1dummy_2,L1dummy_3,L1dummy_4,L1dummy_5,L2dummy_1_1,L2dummy_1_2,L2dummy_1_3,L2dummy_1_4,L2dummy_1_5,L2dummy_1_6,L2dummy_1_7,L2dummy_1_8,L2dummy_2_1,L2dummy_2_2,L2dummy_2_3,L2dummy_2_4,L2dummy_2_5,L2dummy_3_1,L2dummy_3_2,L2dummy_3_3,L2dummy_3_4,L2dummy_3_5,L2dummy_3_6,L2dummy_3_7,L2dummy_3_8,L2dummy_4_1,L2dummy_4_2,L2dummy_4_3,L2dummy_4_4,L2dummy_4_5,L2dummy_4_6,L2dummy_4_7,L2dummy_5_1,L2dummy_5_2,L2dummy_5_3,L3dummy_1_1_1,L3dummy_1_1_2,L3dummy_1_1_3,L3dummy_1_1_4,L3dummy_2_1_1,L3dummy_2_1_2,L3dummy_2_1_3,L3dummy_2_1_4,L3dummy_2_1_5,L3dummy_2_1_6,L3dummy_2_3_1,L3dummy_2_3_2,L3dummy_2_3_3,L3dummy_2_3_4,L3dummy_2_3_5,L3dummy_2_3_6,L3dummy_3_2_1,L3dummy_3_2_2,L3dummy_3_2_3,L3dummy_3_3_1,L3dummy_4_1_1,L3dummy_4_1_2,L3dummy_4_1_3,L3dummy_4_1_4,L3dummy_4_1_5,L3dummy_4_2_1,L3dummy_4_2_2,L3dummy_4_2_3,L3dummy_4_2_4,L3dummy_4_2_5,L3dummy_4_2_6,L3dummy_4_3_1,L3dummy_4_3_2,L3dummy_4_3_3,L3dummy_4_3_4,L3dummy_4_3_5,L3dummy_4_4_1,L3dummy_4_4_2,L3dummy_4_4_3,L3dummy_4_4_4,L3dummy_4_5_1,L3dummy_4_5_2,L3dummy_4_6_1,L3dummy_4_6_2,L3dummy_4_6_3,L3dummy_4_7_1,L3dummy_4_7_2,L3dummy_5_1_1,L3dummy_5_1_2,L3dummy_5_1_3,L3dummy_5_1_4,L3dummy_5_2_1,L3dummy_5_2_2,L3dummy_5_2_3,L3dummy_5_2_4,L3dummy_5_2_5,L3dummy_5_3_1,L3dummy_5_3_2,L4dummy_4_1_1_1,L4dummy_4_1_1_2,L4dummy_4_1_1_3,L4dummy_4_3_4_1,L4dummy_4_3_4_2,L4dummy_4_3_4_3,L4dummy_4_5_1_1,L4dummy_4_5_1_2,L4dummy_4_5_2_1,L4dummy_4_5_2_2
790,110,HOUSE,Committee on Energy and Commerce,Energy and Commerce,2008,2008-03-05,Climate Change: Competitiveness Concerns and Prospects for Engaging Developing Countries,110hhrg50023,witness,Wenk,mr. wenk.,685,"The bottom line is that there is no guarantee that our trading partners will not retaliate against us in the WTO or otherwise based on actions by Congress. Further, according to the U.S. Commerce Department, in 2007, the United States imported almost $113 billion in energy products like oil, gasoline, and natural gas from Canada and Mexico. Wouldn't border measures require our two largest trading partners to buy massive amounts of import allowances? Just imagine the impact that would have on the economies of these two important allies and possibly on our NAFTA obligations.","Christopher Wenk, Senior Director, International Policy, U.S. Chamber of Commerce",U.S. Chamber of Commerce,Business Associations,Misc Business,Business & Services,Misc Business,0.0,US Chamber of Commerce,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,94,29961,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 3: Active learning sample (claim 4),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,110,HOUSE,Committee on Energy and Commerce,Energy and Commerce,2008,2008-03-05,Climate Change: Competitiveness Concerns and Prospects for Engaging Developing Countries,110hhrg50023,witness,Wenk,mr. wenk.,686,"Finally, the Chamber believes that trade policy can contribute in a meaningful way in efforts to reduce climate change through trade liberalization and not trade restrictions. Last fall the United States and the European Union submitted a proposal as part of the ongoing Doha round of WTO negotiations to increase global trade in and the use of environmental goods and services. It would place priority action on technologies directly linked to addressing climate change and energy security. Significantly, WTO members currently charge duties as high as 70 percent on certain environmental goods, impeding access to and use of these important technologies.","Christopher Wenk, Senior Director, International Policy, U.S. Chamber of Commerce",U.S. Chamber of Commerce,Business Associations,Misc Business,Business & Services,Misc Business,0.0,US Chamber of Commerce,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,101,29962,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 3: Active learning sample (claim 4),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,110,HOUSE,Committee on Energy and Commerce,Energy and Commerce,2008,2008-03-05,Climate Change: Competitiveness Concerns and Prospects for Engaging Developing Countries,110hhrg50023,witness,Wenk,mr. wenk.,782,"Thank you, Congressman. You know, there obviously has been a lot of focus on the white paper and in this hearing today about the WTO aspects of any possible climate change legislation, but you know, there are trade implications across the board here, Congressman. I think very close to home here are two of our biggest trading partners, Canada and Mexico, our NAFTA trading partners. And you know, in 2007, they exported $113 billion of raw materials to the United States. And I think a real fundamental question of any cap-and-trade program is how this would impact possibly our NAFTA obligations, and I think that these are things that need to be looked into a little bit more. But I think we cannot overlook the fact that, sure, there are WTO obligations that we need to be certain cognizant of, but there are also NAFTA obligations. And if there were some sort of cap-and-trade program, there may be give a special pass to Canada because they signed onto Kyoto and they maybe met some of their commitments. But then the question becomes about Mexico perhaps. So I think there are some real questions even closer to home here with Mexico and Canada and our NAFTA obligations.","Christopher Wenk, Senior Director, International Policy, U.S. Chamber of Commerce",U.S. Chamber of Commerce,Business Associations,Misc Business,Business & Services,Misc Business,0.0,US Chamber of Commerce,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,206,30031,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,110,HOUSE,Committee on Energy and Commerce,Energy and Commerce,2008,2008-03-05,Climate Change: Competitiveness Concerns and Prospects for Engaging Developing Countries,110hhrg50023,witness,Wenk,mr. wenk.,880,"Thank you very much, Congressman. You know, as I said in my testimony, I am providing a trade perspective on this issue so I am not the energy and environment guy that we have at the Chamber, but you know, the Chamber has provided all sorts of correspondence to the hill last year, March 19th, to Mr. Dingell and Mr. Boucher, last April to Mr. Barton and Mr. Hastert, outlining our concerns and priorities with the legislation that was about to----","Christopher Wenk, Senior Director, International Policy, U.S. Chamber of Commerce",U.S. Chamber of Commerce,Business Associations,Misc Business,Business & Services,Misc Business,0.0,US Chamber of Commerce,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,81,30129,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,110,HOUSE,Committee on Energy and Commerce,Energy and Commerce,2008,2008-06-19,Legislative Proposals to Reduce Greenhouse Gas Emissions: An Overview,110hhrg56980,witness,Naasz,mr. naasz.,367,"Coal is a prime source of energy in the United States and throughout the world and is likely to remain so as global energy demand continues to increase. Coal presently fuels 40 percent of the world's electricity generation. In the United States, 50 percent of our electricity is generated from coal and the Energy Information Administration projects that number will grow to 54 percent by 2030. EIA also estimates that the demand for electricity will increase by 30 percent over the next 2 decades to meet the needs of a growing population and expanding economy.","Kraig R. Naasz, President and Chief Executive Officer, National Mining Association",National Mining Association,Mining,Energy & Natural Resources,Carbon-intensive Industry,Mining,0.0,National Mining Association,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,95,32059,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,110,HOUSE,Committee on Energy and Commerce,Energy and Commerce,2008,2008-06-19,Legislative Proposals to Reduce Greenhouse Gas Emissions: An Overview,110hhrg56980,witness,Naasz,mr. naasz.,369,"In developing federal climate change legislation, it is essential that Congress gets it right. The consequences for getting it wrong are starkly described in the National Energy Technology Laboratory's recent analysis wherein NETL finds that dramatic shifts away from coal will lead to, and I quote, ``Spectacular price increases for households and industry with serious and damaging implications for the reliability of electricity supply and the viability of the U.S. economy.''","Kraig R. Naasz, President and Chief Executive Officer, National Mining Association",National Mining Association,Mining,Energy & Natural Resources,Carbon-intensive Industry,Mining,0.0,National Mining Association,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,71,32061,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 3: Active learning sample (claim 4),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,110,HOUSE,Committee on Energy and Commerce,Energy and Commerce,2008,2008-06-19,Legislative Proposals to Reduce Greenhouse Gas Emissions: An Overview,110hhrg56980,witness,Naasz,mr. naasz.,370,"Furthermore, the National Electric Reliability Council has warned that many regions of our country face an imminent shortage of capacity to generate and transmit electricity.","Kraig R. Naasz, President and Chief Executive Officer, National Mining Association",National Mining Association,Mining,Energy & Natural Resources,Carbon-intensive Industry,Mining,0.0,National Mining Association,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,25,32062,,Batch 1: Random sample,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,110,HOUSE,Committee on Energy and Commerce,Energy and Commerce,2008,2008-06-19,Legislative Proposals to Reduce Greenhouse Gas Emissions: An Overview,110hhrg56980,witness,Naasz,mr. naasz.,371,"The good news is that 27 coal-based generating units and plants representing more than 15,000 megawatts of electricity are currently being constructed throughout the United States. Given the demand forecast, even more facilities would likely be underwent were it not for the uncertainty regarding the form and timing of efforts to reduce greenhouse gas emissions.","Kraig R. Naasz, President and Chief Executive Officer, National Mining Association",National Mining Association,Mining,Energy & Natural Resources,Carbon-intensive Industry,Mining,0.0,National Mining Association,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,55,32063,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,110,HOUSE,Committee on Energy and Commerce,Energy and Commerce,2008,2008-06-19,Legislative Proposals to Reduce Greenhouse Gas Emissions: An Overview,110hhrg56980,witness,Kuhn,mr. kuhn.,514,"I would first like to mention the magnitude of that challenge though. With population economic growth, the Energy Information Administration estimates that by the year 2030, electricity growth will grow by 30 percent and that is after factoring in the very significant provisions that you passed in the Energy Policy Act of 2007 for energy efficiency. Electricity is the lifeblood of the economy so our main job to supply electricity and to make sure it is reliable and there when people need it.","Thomas R. Kuhn, President, Edison Electric Institute",Edison Electric Institute,Electric Utilities,Energy & Natural Resources,Fossil Fuel Industry,Electric Utilities,0.0,Edison Electric Institute,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,83,32102,,Batch 3: Active learning sample (claim 4),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,110,HOUSE,Committee on Energy and Commerce,Energy and Commerce,2008,2008-06-19,Legislative Proposals to Reduce Greenhouse Gas Emissions: An Overview,110hhrg56980,witness,Kuhn,mr. kuhn.,523,"All of these things are ambitious targets, and if we have overly ambitious targets, particularly in the near term, it will entail us moving toward more use of natural gas and that would further drive up natural gas prices and would certainly hurt our ability to make the long-term goals. We believe that need every one of these technologies. There is no silver bullet. You can't pick out energy efficiency and renewables and said that will do it all. You can't pick out nuclear and say that will do it all. We need everything in order to get it done.","Thomas R. Kuhn, President, Edison Electric Institute",Edison Electric Institute,Electric Utilities,Energy & Natural Resources,Fossil Fuel Industry,Electric Utilities,0.0,Edison Electric Institute,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,100,32110,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 3: Active learning sample (claim 4),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,110,HOUSE,Committee on Energy and Commerce,Energy and Commerce,2008,2008-06-19,Legislative Proposals to Reduce Greenhouse Gas Emissions: An Overview,110hhrg56980,witness,Kuhn,mr. kuhn.,527,"I very much appreciate the opportunity to testify, Mr. Chairman.","Thomas R. Kuhn, President, Edison Electric Institute",Edison Electric Institute,Electric Utilities,Energy & Natural Resources,Fossil Fuel Industry,Electric Utilities,0.0,Edison Electric Institute,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,10,32114,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,110,HOUSE,Committee on Energy and Commerce,Energy and Commerce,2008,2008-06-19,Legislative Proposals to Reduce Greenhouse Gas Emissions: An Overview,110hhrg56980,witness,Kuhn,mr. kuhn.,631,Early reductions are going to come from energy efficiency and renewables. The mid-term reductions will come from nuclear plants and coal plants with carbon capture and storage.,"Thomas R. Kuhn, President, Edison Electric Institute",Edison Electric Institute,Electric Utilities,Energy & Natural Resources,Fossil Fuel Industry,Electric Utilities,0.0,Edison Electric Institute,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,27,32163,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,110,HOUSE,Committee on Energy and Commerce,Energy and Commerce,2008,2008-06-19,Legislative Proposals to Reduce Greenhouse Gas Emissions: An Overview,110hhrg56980,witness,Kuhn,mr. kuhn.,635,Our estimates and those of others are in excess of $1 trillion. We are very concerned also about increasing prices for fuel that are causing electricity prices to increase and this emphasizes even more the need for bringing on new technologies and additional technologies that can give us the fuel diversity we need and the supply to help keep those prices down.,"Thomas R. Kuhn, President, Edison Electric Institute",Edison Electric Institute,Electric Utilities,Energy & Natural Resources,Fossil Fuel Industry,Electric Utilities,0.0,Edison Electric Institute,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,62,32167,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 3: Active learning sample (claim 4),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,110,HOUSE,Committee on Energy and Commerce,Energy and Commerce,2008,2008-06-19,Legislative Proposals to Reduce Greenhouse Gas Emissions: An Overview,110hhrg56980,witness,Kuhn,mr. kuhn.,753,I think Mr. Goo said it all. I really think we would look forward to working closely with you on those specific questions but I think the general drift of what he said was correct.,"Thomas R. Kuhn, President, Edison Electric Institute",Edison Electric Institute,Electric Utilities,Energy & Natural Resources,Fossil Fuel Industry,Electric Utilities,0.0,Edison Electric Institute,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,35,32226,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,110,HOUSE,Committee on Energy and Commerce,Energy and Commerce,2008,2008-06-19,Legislative Proposals to Reduce Greenhouse Gas Emissions: An Overview,110hhrg56980,witness,Kuhn,mr. kuhn.,763,"I think they are more in the demonstration side, and there is no CO2 capture technology that is right of the shelf right now.","Thomas R. Kuhn, President, Edison Electric Institute",Edison Electric Institute,Electric Utilities,Energy & Natural Resources,Fossil Fuel Industry,Electric Utilities,0.0,Edison Electric Institute,Contrarian,Other contrarian,,,,,,,,,,,,,,,,,,,,,,,,,,24,32236,cc8171c7-a3df-4093-95e8-306aebed8453,Batch 1: Random sample,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
